55,48
55,96
56,8
56,28
56,48
56,96
57,8
57,28
57,48
57,96
58,8
58,28
58,48
58,96
59,8
59,28
59,45
59,46
59,47
59,65
59,66
59,67
59,68
59,69
59,70
59,71
59,72
59,73
59,74
59,75
59,76
59,77
59,78
59,79
59,80
59,96
60,8
60,28
60,44
60,64
60,81
60,96
61,8
61,28
61,44
61,64
61,81
61,96
62,8
62,28
62,44
62,64
62,81
62,96
63,8
63,28
63,41
63,42
63,43
63,64
63,81
63,96
64,8
64,28
64,40
64,64
64,81
64,96
65,8
65,28
65,40
65,64
65,81
65,96
66,8
66,28
66,40
66,64
66,81
66,96
67,8
67,28
67,40
67,64
67,81
67,96
68,8
68,28
68,40
68,64
68,81
68,96
69,8
69,28
69,40
69,64
69,81
69,96
70,8
70,28
70,40
70,64
70,81
70,96
71,8
71,28
71,41
71,42
71,43
71,44
71,45
71,46
71,47
71,48
71,64
71,77
71,78
71,79
71,80
71,96
72,8
72,28
72,49
72,64
72,76
72,96
73,8
73,28
73,49
73,64
73,76
73,96
74,8
74,28
74,49
74,64
74,76
74,96
75,8
75,28
75,49
75,64
75,76
75,96
76,8
76,28
76,49
76,64
76,76
76,96
77,8
77,28
77,49
77,64
77,76
77,96
78,8
78,28
78,49
78,64
78,76
78,96
79,8
79,28
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,64
79,77
79,78
79,79
79,80
79,81
79,82
79,83
79,96
80,8
80,28
80,40
80,64
80,84
80,96
81,8
81,28
81,40
81,64
81,84
81,96
82,8
82,28
82,40
82,64
82,84
82,96
83,8
83,29
83,30
83,31
83,32
83,40
83,64
83,84
83,96
84,8
84,33
84,40
84,64
84,84
84,96
85,8
85,33
85,40
85,64
85,84
85,96
86,8
86,33
86,40
86,64
86,84
86,96
87,8
87,33
87,40
87,65
87,66
87,67
87,68
87,69
87,70
87,71
87,72
87,73
87,74
87,75
87,76
87,84
87,96
88,9
88,33
88,40
88,68
88,77
88,84
88,96
89,9
89,33
89,40
89,68
89,77
89,84
89,96
90,9
90,33
90,40
90,68
90,77
90,84
90,96
91,9
91,33
91,40
91,68
91,77
91,84
91,96
92,10
92,11
92,12
92,13
92,14
92,15
92,16
92,17
92,18
92,19
92,20
92,21
92,22
92,23
92,24
92,25
92,26
92,27
92,28
92,29
92,30
92,31
92,32
92,41
92,42
92,43
92,44
92,45
92,46
92,47
92,48
92,49
92,50
92,51
92,52
92,68
92,76
92,84
92,96
93,53
93,68
93,76
93,84
93,96
94,53
94,68
94,84
94,96
95,54
95,55
95,56
95,57
95,58
95,59
95,60
95,61
95,62
95,63
95,64
95,65
95,66
95,67
95,85
95,86
95,87
95,88
95,89
95,90
95,91
95,92
95,93
95,94
95,95
